Region,,,EU27,RoW,China,India,Russia,USA
Level,,,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category,Consumption category
Item,,,Final consumption,Final consumption,Final consumption,Final consumption,Final consumption,Final consumption
Region,Level,Item,,,,,,
RoW,Commodity,Electricity from nuclear,2903.15497228,606757.341566188,800.5486574999999,0.0,75.183835324,11392.2516773
RoW,Commodity,Ethane,130596.516299,8671216.794236,0.0,0.0,0.0,23741.456264
RoW,Commodity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Fabricated metal products; except machinery and equipment (28),1278212.089027383,24233136.72312388,85328.469549223,188936.549121102,1017323.1642367509,622388.1000461399
RoW,Commodity,Financial intermediation services; except insurance and pension funding services (65),5665.19752841,267950.195844427,157.34083836399998,607.649597103,24.365116567,2904.030303823
RoW,Commodity,Fish and other fishing products; services incidental of fishing (05),451045.99360449484,5731679.4259813,60793.82885481027,19797.542456077997,188990.62458844003,168864.397228526
RoW,Commodity,Fish products,0.0,1775696.550114641,0.0,0.0,0.0,0.0
RoW,Commodity,Food products nec,2715010.0020776386,183719000.31371373,395879.36871625,57610.19505086101,730983.878719146,2474827.697052722
RoW,Commodity,Food waste for treatment: biogasification and land application,0.0,1416465.203565066,0.0,0.0,0.0,0.0
RoW,Commodity,Food waste for treatment: composting and land application,0.0,3751216.8505791794,0.0,0.0,0.0,0.0
RoW,Commodity,Food waste for treatment: incineration,0.0,19168810.4054139,0.0,0.0,0.0,0.0
RoW,Commodity,Food waste for treatment: landfill,0.0,36307201.41818546,0.0,0.0,0.0,0.0
RoW,Commodity,Food waste for treatment: waste water treatment,0.0,717047.14362752,0.0,0.0,0.0,0.0
RoW,Commodity,Foundry work services,0.0,1903857.203821115,0.0,0.0,0.0,0.0
RoW,Commodity,Furniture; other manufactured goods n.e.c. (36),1744559.186392353,37787522.29638652,140899.93057741702,73703.016151027,49892.30130151,2702206.8435851
RoW,Commodity,Gas Coke,0.0,49159.18671,0.0,0.0,0.0,0.0
RoW,Commodity,Gas Works Gas,0.0,338079.057023,0.0,0.0,0.0,0.0
RoW,Commodity,Gas/Diesel Oil,13841716.006835964,30769174.187892057,743135.7542409429,42113.692777619,555150.363939926,2952141.53369826
RoW,Commodity,Gasoline Type Jet Fuel,0.0,122.698857,0.0,0.0,0.0,0.0
RoW,Commodity,Glass and glass products,33757.976372064724,4896494.275929221,26583.498127113,16465.920695702,9670.692538654,468222.84338787396
RoW,Commodity,Health and social work services (85),5963.9866136440005,2088933.644018592,1657.8393970509999,202.148330368,78.304883564,2067.408534257
RoW,Commodity,Heavy Fuel Oil,4524472.605052716,12243844.819740376,157214.59479753504,195707.27350385,33110.053207396006,1729020.2729128
RoW,Commodity,Hotel and restaurant services (55),51874.817309135,953143.450736624,5164.201911646001,4335.506254865,3433.973041137,11733.29676772
RoW,Commodity,Inert/metal/hazardous waste for treatment: landfill,0.0,19544832.767569803,0.0,0.0,0.0,0.0
RoW,Commodity,Inland water transportation services,146.11901547730687,6180.374065254176,3.7802890569999996,3.460242673,1.877305942,13.907388397
RoW,Commodity,Insurance and pension funding services; except compulsory social security services (66),7826.518380451,354955.915230407,4273.085495591,198.06226382699998,127.89147460000001,20430.572433261
RoW,Commodity,Intert/metal waste for treatment: incineration,0.0,5035570.9025299745,0.0,0.0,0.0,0.0
RoW,Commodity,Iron ores,2610531.995594291,42110684.53458896,2376743.90944,59827.315397,5333.581427792,0.00015638999999999998
RoW,Commodity,Kerosene,1818453.5579828394,32898516.253520492,612743.823342661,322069.931587348,2245.118202503,57279.925841159
RoW,Commodity,Kerosene Type Jet Fuel,1499929.051278457,1067908.5386599477,55712.953090737,0.0,56004.592033661,0.0
RoW,Commodity,Lead; zinc and tin and products thereof,48118.18767827062,308676.168586724,3962.914216703,413013.51762843,310.31037588600003,16296.238377702
RoW,Commodity,Lead; zinc and tin ores and concentrates,82707.14055971001,302204.103216347,20836.63004182,415631.6893224,0.0,274.41246361
RoW,Commodity,Leather and leather products (19),235980.904162606,1268428.724003937,39298.171209842,12792.040619217,10313.240673246999,128789.540957406
RoW,Commodity,Lignite/Brown Coal,319153.95913761994,22015580.431327075,204.9835273,113.1548299,26450.162699,0.0
RoW,Commodity,Liquefied Petroleum Gases (LPG),7505116.629819581,71925799.17917216,6806444.227597396,1335671.18946161,147998.051395593,714883.493321925
RoW,Commodity,Lubricants,1827220.150555938,9535207.906747585,337043.804029366,10318.699020091,213298.638408136,376296.182960294
RoW,Commodity,Machinery and equipment n.e.c. (29),5240553.603105484,75355448.7625716,3392757.1976672,833862.4258789931,2592044.2519746553,7327899.10826855
RoW,Commodity,Manure (biogas treatment),0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Manure (conventional treatment),0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Meat animals nec,1003.760228417,1273161.5407650005,0.0,0.0,0.0,0.0
RoW,Commodity,Meat products nec,341929.62092555175,2782275.922740913,14599.063754450002,127.72641132199999,39699.04848919,29177.80199833717
RoW,Commodity,Medical; precision and optical instruments; watches and clocks (33),695031.7837846021,8400494.319727737,672913.411291032,69751.684946188,12834.53484431,1060944.27493016
RoW,Commodity,Membership organisation services n.e.c. (91),345.5829249052317,180264.316157032,184.005359972,8.373600007,2.513680413,155.079978818
RoW,Commodity,Motor Gasoline,8539910.62384101,189078918.09312475,2457393.230717023,588188.9017724299,955289.0980048409,6431420.748877576
RoW,Commodity,Motor vehicles; trailers and semi-trailers (34),33925.883256791,549035.144291241,21187.538858027998,2889.7857250979996,2488.499241425,95318.08491049701
RoW,Commodity,N-fertiliser,773633.5318171453,1204891.5903542882,164417.78395058,0.0,0.21277368300000002,628.0488842999999
RoW,Commodity,Naphtha,3673198.780134427,69335361.38534205,0.0,1369163.62630903,29857.35230299,3318676.3984953
RoW,Commodity,Natural Gas Liquids,5135205.393171593,12466615.521173626,0.0,0.0,0.0,6373.6336113
RoW,Commodity,Natural gas and services related to natural gas extraction; excluding surveying,86045874.95840652,176230335.87594017,7051525.068643943,882731.697034521,472980.60963066894,8670064.6430018
RoW,Commodity,Nickel ores and concentrates,43.113486829,935528.8120281401,243.034273491,0.0,0.0,0.0
RoW,Commodity,Non-specified Petroleum Products,1796744.052783343,10860475.483192988,19029.465493305,67.538404864,84724.236458829,264995.995331981
RoW,Commodity,Nuclear fuel,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Office machinery and computers (30),309672.1988995,4083278.989644735,253515.07225339572,7434.129229437,1517.983656635,429646.353233561
RoW,Commodity,Oil seeds,449431.86221765546,7286914.7293755105,1235535.1224106941,151557.40060614908,1066.5829891832002,660040.736009767
RoW,Commodity,Oil/hazardous waste for treatment: incineration,0.0,1046468.7435646451,0.0,0.0,0.0,0.0
RoW,Commodity,Other Bituminous Coal,112264960.87790062,95599544.99386494,2884496.368381481,578949.709704189,2157089.522841422,230303.141765962
RoW,Commodity,Other Hydrocarbons,25833.826542,4555878.38842,0.0,0.0,0.0,0.0
RoW,Commodity,Other Liquid Biofuels,109675.47765390601,6187556.5753339,0.0,0.0,0.0,0.0
RoW,Commodity,Other business services (74),4153.378717677,141767.153568363,1577.834759567,1150.906448731,0.21098542800000003,1401.529184322
RoW,Commodity,Other land transportation services,9003.542777843,256615.891093857,279.08677566,327.214691147,212.68251559200002,857.8618624860001
RoW,Commodity,Other non-ferrous metal ores and concentrates,849.0117882229999,797315.660465347,116.285057257,236.010043442,0.0,0.047947411
RoW,Commodity,Other non-ferrous metal products,383031.5468562959,1799014.582257808,5048.23902408,6869707.495030028,5789.566515626,4067.526680818
RoW,Commodity,Other non-metallic mineral products,2713069.2469086186,35428021.40175224,57536.292515659996,283470.552594078,396732.21046087204,1043280.883302457
RoW,Commodity,Other services (93),678.808195729,272146.958359078,360.41254126999996,26.296865355999998,0.0,351.946738451
RoW,Commodity,Other transport equipment (35),16022.379214775501,116310.877836002,2305.99283599,2551.891603404,558.854311788,12754.585411208001
RoW,Commodity,Other waste for treatment: waste water treatment,0.0,125445802.174051,0.0,0.0,0.0,0.0
RoW,Commodity,Oxygen Steel Furnace Gas,0.0,6393915.8457,0.0,0.0,0.0,0.0
RoW,Commodity,P- and other fertiliser,135044.47226973646,437724.76703321433,61620.577530862,0.0,1679.1102392690002,13314.137685887
RoW,Commodity,Paddy rice,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Paper and paper products,262677.117601615,10538364.117296707,37312.301383780585,77804.09576763399,23608.391477571997,342606.296512212
RoW,Commodity,Paper and wood waste for treatment: composting and land application,0.0,33148.730827359,0.0,0.0,0.0,0.0
RoW,Commodity,Paper for treatment: landfill,0.0,2332195.056110689,0.0,0.0,0.0,0.0
RoW,Commodity,Paper waste for treatment: biogasification and land application,0.0,9267.790103226002,0.0,0.0,0.0,0.0
RoW,Commodity,Paper waste for treatment: incineration,0.0,1201368.3452001,0.0,0.0,0.0,0.0
RoW,Commodity,Paraffin Waxes,20417.012379133,239729.314577893,4060.905073,0.0,167.91122821,1018.8319382220001
RoW,Commodity,Patent Fuel,0.0,-1855.32595469,0.0,0.0,0.0,0.0
RoW,Commodity,Peat,20930.3692861,278583.1115774,0.0,0.0,105.64758976,0.0
RoW,Commodity,Petroleum Coke,201634.871094889,19602.918726126052,43.648073307000004,249398.515143625,0.23736264099999999,8201.302326059
RoW,Commodity,Pigs,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Plant-based fibers,26165.77110694631,138830.9950416398,2622.733959398674,0.0,0.0,0.0
RoW,Commodity,Plastic waste for treatment: incineration,209215.922164914,15552097.468615675,9975.881676410912,1213.910272933,1011.024422188,126745.833064812
RoW,Commodity,Plastic waste for treatment: landfill,2121.640929761,10920817.563460061,200.525151487,35.644900331,9.992258318,7505.24538222
RoW,Commodity,Plastics; basic,1223765.5900212321,6600924.899565893,172483.58386953702,186504.48842747102,231914.08094743,9401.84371223
RoW,Commodity,Post and telecommunication services (64),5023.8936244629995,339813.89244008705,47.77636957,266.521896898,530.7400633609999,930.589364696
RoW,Commodity,Poultry,44326.898947559,9994116.122060124,47.81693553,92.58838158,1572.7455538699999,2801.530676555
RoW,Commodity,Precious metal ores and concentrates,6.373673864342,1805.724506101,0.0,0.0,0.0,0.0
RoW,Commodity,Precious metals,1035.786143802484,5181.244128723296,119.943687125,143.17207583,0.024792291252,257.50092205199996
RoW,Commodity,Printed matter and recorded media (22),18560.316027621,1116842.967120889,4490.185273286,6306.6124821289995,742.3909698780001,18481.74758995
RoW,Commodity,Private households with employed persons (95),606.92609836,62107.797780326,3618.90741238,0.0,0.0,15994.522083398
RoW,Commodity,Processed rice,8939.5512836082,169909806.39029387,168.064506569,2.118866582,3631.1447254489995,265.42716002599997
RoW,Commodity,Products of forestry; logging and related services (02),9248611.10111439,449805713.77508897,18654843.42571951,77254523.97824788,80647.83328114,159167.812321335
RoW,Commodity,Products of meat cattle,221715.38620186926,8145467.2951350035,25344.757790344,3356.8816214030003,207952.005603977,324076.116808289
RoW,Commodity,Products of meat pigs,85962.25727059669,7679898.188029933,24687.650078159,61.117804806360006,403361.03823990095,180661.82922592192
RoW,Commodity,Products of meat poultry,237972.63461025845,9492416.68293848,134714.914938928,31.56296146786,78895.254676929,34075.937209578675
RoW,Commodity,Public administration and defence services; compulsory social security services (75),3670.522643283,2404039.126651276,940.475958759,493.674771651,464.020928451,28048.499867976
RoW,Commodity,Pulp,5233.366411610396,455683.9952414404,51486.803325832,76598.956421682,6135.549824071,10247.316923299999
RoW,Commodity,Radio; television and communication equipment and apparatus (32),1334324.198336197,11967525.292226447,954616.638194517,126240.40731557,31538.362328941,1192879.929385324
RoW,Commodity,Railway transportation services,2653.644495104,122046.297397099,167.822582265,40.735293549,292.360440102,66.644185457
RoW,Commodity,Raw milk,0.0,5634670.2300188,0.0,0.0,0.0,0.0
RoW,Commodity,Real estate services (70),16765.276849127,1856411.7001723351,1501.263084688,4454.97889236,141.47835449500002,6000.215110862
RoW,Commodity,Recreational; cultural and sporting services (92),5255.064668781,440680.166832579,237.417054365,30.994434391,305.633852253,662.732002556
RoW,Commodity,Refinery Feedstocks,23257.32202123401,-13683985.14392973,0.0,0.0,0.0,0.0
RoW,Commodity,Refinery Gas,0.0,203865.6212220006,0.0,0.0,0.0,0.0
RoW,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),1299.40936702836,135050.99437078866,258.72768053600004,170.18480720099998,0.0,242.65155386
RoW,Commodity,Research and development services (73),4753.891040797,115180.864988076,352.714304343,150.43007285599998,134.26192457599998,545.377076622
RoW,Commodity,Retail  trade services; except of motor vehicles and motorcycles; repair services of personal and household goods (52),490.373065361,76644.80238571999,1084.0503998230001,191.97386932199998,204.85147935499998,102.281543738
RoW,Commodity,Retail trade services of motor fuel,63.16356709,1539.083534986,22.494015570000002,2.4502928820000003,3.889784735,0.6403169360000001
RoW,Commodity,Rubber and plastic products (25),624928.425180691,3851595.299849181,255549.97640919202,210717.24113628,52329.509900831006,306855.098059759
RoW,Commodity,Sale; maintenance; repair of motor vehicles; motor vehicles parts; motorcycles; motor cycles parts and accessoiries,1322.860310936,156533.492889436,629.537173333,79.031083367,46.575970074,327.454551765
RoW,Commodity,Sand and clay,452706.831539372,41030742.251249306,68464.679849754,0.0,401680.316272194,14162.324197255
RoW,Commodity,Sea and coastal water transportation services,1988.648742918,33209.480983035,641.93029316,456.435135346,112.34220986199999,1988.747638484
RoW,Commodity,Secondary aluminium for treatment; Re-processing of secondary aluminium into new aluminium,263.38943262616,6677.1515944705,0.0,5.858464542999999,9.047486872,27683.38667743
RoW,Commodity,Secondary construction material for treatment; Re-processing of secondary construction material into aggregates,0.0,3324.543205655,0.0,0.0,0.0,0.0
RoW,Commodity,Secondary copper for treatment; Re-processing of secondary copper into new copper,1.4376066560010217,36.47574555852422,0.0,0.9453008434508,9.50950564626,0.0
RoW,Commodity,Secondary glass for treatment; Re-processing of secondary glass into new glass,0.0,334328.104452825,0.0,0.0,0.0,0.0
RoW,Commodity,Secondary lead for treatment; Re-processing of secondary lead into new lead,1.7665430228576,182.18786232789,0.043779097,0.0,0.00518699,11.419364281
RoW,Commodity,Secondary other non-ferrous metals for treatment; Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,6.3625156504,54.52977061544,0.0,0.011590909,0.8636894290000001,125.474788375
RoW,Commodity,Secondary paper for treatment; Re-processing of secondary paper into new pulp,31204.51381051743,3536662.8932395126,198.529749766,2349.1749827969998,29912.331416734003,108694.853134891
RoW,Commodity,Secondary plastic for treatment; Re-processing of secondary plastic into new plastic,140891.70873401,1020653.9724296706,6784.271218779943,833.036782257,680.677787011,89500.71893736199
RoW,Commodity,Secondary preciuos metals for treatment; Re-processing of secondary preciuos metals into new preciuos metals,1.599615996947,3.8199213640700003,0.0,0.0331163967,3.88e-07,5.600554878
RoW,Commodity,Secondary raw materials,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Secondary steel for treatment; Re-processing of secondary steel into new steel,5332.232749469022,151948.69567461405,121.593388634,45.278023701303184,18443.849320678004,23793.862231144
RoW,Commodity,Services auxiliary to financial intermediation (67),349.793060712,86134.45284425,83.122689999,326.001401285,47.031322505000006,578.0425804729999
RoW,Commodity,Sewage sludge for treatment: biogasification and land application,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Steam and hot water supply services,4.548453571,1366816.213776707,0.0,0.0,0.0,0.0
RoW,Commodity,Stone,187297.795521561,48731784.82264412,506450.04302462196,538494.13919519,39724.167038210006,199.331301664
RoW,Commodity,Sub-Bituminous Coal,149994.65102893,13999244.262494812,0.0,45374829.053265296,0.0,0.0
RoW,Commodity,Sugar,4526084.564899981,69449964.0811314,700776.2506729,76298.54070691901,1191583.030127254,238437.931264621
RoW,Commodity,Sugar cane; sugar beet,8420.498593296,5350377.705656372,0.015809454,0.07698156,0.0016726100000000002,0.238463114
RoW,Commodity,Supporting and auxiliary transport services; travel agency services (63),7838.352830197,125010.76248927,268.113415113,58.722341824,142.242114633,245.675300766
RoW,Commodity,Textiles (17),937700.723701911,7655135.062929933,48462.123023377004,72006.552023781,101055.767789316,708902.9464398029
RoW,Commodity,Textiles waste for treatment: incineration,0.0,369119.402922664,0.0,0.0,0.0,0.0
RoW,Commodity,Textiles waste for treatment: landfill,0.0,1005925.124648553,0.0,0.0,0.0,0.0
RoW,Commodity,Tobacco products (16),34431.79638163012,1309974.5589556447,13911.970296129,2197.677858431,3441.0296929999995,16684.622542592
RoW,Commodity,Transmission services of electricity,0.0,52.626409374999994,0.0,0.0,0.0,0.0
RoW,Commodity,Transportation services via pipelines,599.14454263887,2700.6994712421447,6.606682176,0.64182923129228,9.19691900352,27.714948448
RoW,Commodity,Uranium and thorium ores (12),3.9902456687100014,354.8059100274161,4.89829008,0.0,17.36548396,9.168012145999999
RoW,Commodity,Vegetables; fruit; nuts,3051038.285561667,179928025.64960468,637652.6653764189,575616.2405672941,1054407.487140441,2878901.923021618
RoW,Commodity,Wearing apparel; furs (18),467002.328304732,7356572.102351306,16663.878215142002,1254.0186336909999,36695.027356427,440129.602583064
RoW,Commodity,Wheat,1640846.417573407,27134155.697396882,652212.969358395,1935.8299658649998,15213.56446411,453398.768447363
RoW,Commodity,White Spirit & SBP,17829.312279690534,810953.1625070851,10703.385733216,0.0,5514.44857141,1293.042774696
RoW,Commodity,Wholesale trade and commission trade services; except of motor vehicles and motorcycles (51),365.987581857,88235.654258383,787.4070322389999,93.119880674,138.61914169599999,44.360486005000006
RoW,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),665967.164546443,28236053.117505815,32747.544182882004,111420.070848819,147214.62069855162,901194.716661303
RoW,Commodity,Wood material for treatment; Re-processing of secondary wood material into new wood material,0.0,0.0,0.0,0.0,0.0,0.0
RoW,Commodity,Wood waste for treatment: incineration,0.0,63266.802611105006,0.0,0.0,0.0,0.0
RoW,Commodity,Wood waste for treatment: landfill,0.0,206677.838007527,0.0,0.0,0.0,0.0
RoW,Commodity,Wool; silk-worm cocoons,1453.8107614779208,36081.30819280665,1549.201952785,6297.485003334,485.11231810099997,100.526552015
RoW,Commodity,products of Vegetable oils and fats,2520446.1904830053,20923539.69764365,87426.217915419,258363.901225473,185171.35202031498,2777014.6265004873
China,Commodity,Additives/Blending Components,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Air transport services (62),877.708052263,1063.269226302,8454.24460661,73.906452,132.271765373,478.0684991
China,Commodity,Aluminium and aluminium products,34925.36262290615,13146.541116049999,76962.00242,10824.109059999999,379.2745016,694.9910364
China,Commodity,Aluminium ores and concentrates,0.0,0.0,129620.7249,0.0,0.0,0.0
China,Commodity,Animal products nec,8940.4180635074,11428.056351780147,247490.06671563,2042.021590717,434.841412349,2232.8636990510004
China,Commodity,Anthracite,0.0,0.0,-381617.6859,0.0,0.0,0.0
China,Commodity,Ash for treatment; Re-processing of ash into clinker,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Aviation Gasoline,3000.112754970001,15.20335837000442,1.12e-10,8.75e-15,0.0,31.36219669
China,Commodity,BKB/Peat Briquettes,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,75696.772658867,376608.0139805,5675424.6984,598642.7714,141.142297,14555.06368
China,Commodity,Beverages,1777.3625462900004,91295.62273965291,10093710.4937,1373.29875888,862.945689912,4420.559443470001
China,Commodity,Biodiesels,0.0,0.0,52474.801585,0.0,0.0,0.0
China,Commodity,Biogas,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Biogasoline,0.0,0.0,166440.92176,0.0,0.0,0.0
China,Commodity,Bitumen,0.0,43475.76904439001,4407940.774,1387.879198,132.6386251,452.0690351
China,Commodity,Blast Furnace Gas,0.0,0.0,896849365.0,0.0,0.0,0.0
China,Commodity,Bottles for treatment; Recycling of bottles by direct reuse,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Bricks; tiles and construction products; in baked clay,186.8907158159979,885.4467935846,234554.2939993,498.941747,235.13094126000001,59.697021
China,Commodity,Cattle,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Cement; lime and plaster,11797.613115254,48647.538190923,6683902.6266634,12077.51592,22351.2642952,4200.8816321
China,Commodity,Ceramic goods,32334.470330096,57625.17871207,166666.34892335001,927.9202554,5569.502314,53592.4869931
China,Commodity,Cereal grains nec,1460.732007196,19265.762887952,9343914.4112,459.45969963899995,41.008785462,473.4458051
China,Commodity,Charcoal,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Chemical and fertilizer minerals; salt and other mining and quarrying products n.e.c.,46750.35131954,111352.78520296,871741.5309,0.0,103653.96,665.758694
China,Commodity,Chemicals nec,6436084.840907717,6801253.75440701,17196190.802543,1597248.1800900002,237385.61743500002,2707511.97798774
China,Commodity,Coal Tar,0.0,0.0,3738535.129,0.0,0.0,0.0
China,Commodity,Coke Oven Coke,134259.8005700181,468928.0986493,13024002.327499999,0.0,1112.599705,498.7209523
China,Commodity,Coke oven gas,0.0,0.0,18511235.193,0.0,0.0,0.0
China,Commodity,Coking Coal,2.82839e-13,26991.739118982,15291794.95,395.3220301,1.47e-22,7.33e-15
China,Commodity,Collected and purified water; distribution services of water (41),0.0,0.0,10188.42449,0.0,0.0,0.0
China,Commodity,Computer and related services (72),22.86742982,596.523298049,72110.13318585999,26.666360237,0.0,141.3528716
China,Commodity,Construction work (45),1532.695998379,4552.80166154,1319172.034758502,45.239325685,418.25121556500005,242.1687696
China,Commodity,Copper ores and concentrates,0.0,0.0,126984.8971,0.0,0.0,0.0
China,Commodity,Copper products,192.937528204,1040.848117671,18059.52848,1177.9323434,79.23255781,53.19335604
China,Commodity,Crops nec,76.34640158306671,326.528521418,2025.9588983,44.95076609,28.218991592,13.799545381000001
China,Commodity,Crude petroleum and services related to crude oil extraction; excluding surveying,0.0,26.236841092000002,-466405.77267661795,0.0,0.0,33.50979327
China,Commodity,Dairy products,2006.9893619312,18473.833884187,435880.274286,1686.14440225,22.313170989,939.4548895339999
China,Commodity,Distribution and trade services of electricity,0.0,0.0,12744.48477,0.0,0.0,0.0
China,Commodity,Distribution services of gaseous fuels through mains,0.0,0.0,9132.567598,0.0,0.0,0.0
China,Commodity,Education services (80),86.596359625,112.472151982,323783.25668,7.294239865,3.190325125,10.06820085
China,Commodity,Electrical machinery and apparatus n.e.c. (31),1294475.15587003,7123753.7771774605,62254099.70999999,469983.80691900005,3291.24383252,2218369.88216
China,Commodity,Electricity from renewables,0.0,3676.987729364,567782.200942728,0.0,33.483716796,0.0
China,Commodity,Electricity from fossil fuels,0.0,19114.830851460003,2896300.0688799997,0.0,164.12900776900003,0.0
China,Commodity,Electricity from nuclear,0.0,579.1478087,93058.38366,0.0,3.677107174,0.0
China,Commodity,Ethane,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Fabricated metal products; except machinery and equipment (28),872201.7535731209,2980873.974958407,5918221.59096042,193121.166187,401958.00399999996,602903.57509
China,Commodity,Financial intermediation services; except insurance and pension funding services (65),77.876916869,102.871646739,15207.766434100002,5.143356247,0.495683251,8.710634192
China,Commodity,Fish and other fishing products; services incidental of fishing (05),1042.2881637990001,79845.85876457625,606571.7796304999,88.16740760799999,361.042151681,1142.587827776
China,Commodity,Fish products,0.0,0.0,1796937.71189,0.0,0.0,0.0
China,Commodity,Food products nec,441421.78716973105,26442758.441807248,56773321.627,37057.0736649,3062361.279177,513027.55540509
China,Commodity,Food waste for treatment: biogasification and land application,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Food waste for treatment: composting and land application,0.0,0.0,312041.44010999997,0.0,0.0,0.0
China,Commodity,Food waste for treatment: incineration,0.0,0.0,221238.5537,0.0,0.0,0.0
China,Commodity,Food waste for treatment: landfill,0.0,0.0,28569894.092,0.0,0.0,0.0
China,Commodity,Food waste for treatment: waste water treatment,0.0,0.0,280271.5151,0.0,0.0,0.0
China,Commodity,Foundry work services,0.0,0.0,28833.65836,0.0,0.0,0.0
China,Commodity,Furniture; other manufactured goods n.e.c. (36),2519350.507212953,5845980.621847883,20712723.09661,163076.59590010002,41842.4433251,5983584.35784
China,Commodity,Gas Coke,0.0,0.0,1963085.881,0.0,0.0,0.0
China,Commodity,Gas Works Gas,0.0,0.0,2741971.49706,0.0,0.0,0.0
China,Commodity,Gas/Diesel Oil,40958.4582579,834954.770387281,9712326.9741,1983.1685683,14305.198525999998,11482.645027
China,Commodity,Gasoline Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Glass and glass products,3262.2735816944996,41272.36257453,441249.76043314004,3805.005769139,1688.10712074,46135.0119972
China,Commodity,Health and social work services (85),146.354372329,194.111706825,293649.20758,12.641951532,5.038566701000001,20.33180501
China,Commodity,Heavy Fuel Oil,1141443.423865598,537949.7233158901,492951.35473590007,13362.07201,924.6192777000001,23446.25845
China,Commodity,Hotel and restaurant services (55),6009.828618607,7095.869718981,79466.00339668001,412.39174957,491.37667125999997,5393.765992
China,Commodity,Inert/metal/hazardous waste for treatment: landfill,0.0,0.0,10484428.209083514,0.0,0.0,0.0
China,Commodity,Inland water transportation services,3.1540558976269644,3.3453471522400005,430.314961462,0.19369147399999997,0.09703300799999999,0.312455221
China,Commodity,Insurance and pension funding services; except compulsory social security services (66),527.972814651,508.420038468,68114.52390795,17.110198791000002,9.480227084,161.1073053
China,Commodity,Intert/metal waste for treatment: incineration,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Iron ores,0.0,0.0,4590790.166,0.0,0.0,0.0
China,Commodity,Kerosene,142489.511975456,1892657.3381798381,2937537.6356,25831.89417,1186.847144,3081.1993932
China,Commodity,Kerosene Type Jet Fuel,436645.46002347016,54449.51025856745,213796.28274000002,0.0,38423.46136,0.0
China,Commodity,Lead; zinc and tin and products thereof,1701.0478845129999,16444.250391098,83883.214488,1451715.95488,134.9568999,222.2575244
China,Commodity,Lead; zinc and tin ores and concentrates,0.0,0.0,282168.1596,0.0,0.0,0.0
China,Commodity,Leather and leather products (19),56964.786570452,163001.568815648,223103.2273782,2782.9482419100004,16954.851139013,114508.48591490001
China,Commodity,Lignite/Brown Coal,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Liquefied Petroleum Gases (LPG),540.86966813,68383.4037640985,9482092.65563,14684.48441,73.31939725000001,10652.940396
China,Commodity,Lubricants,912.454692254,54490.296047273,10940421.472,2988.066132,0.0,515.707199679
China,Commodity,Machinery and equipment n.e.c. (29),4559226.540571596,17273970.752733838,109555697.38297479,1501242.5885120002,1240401.710616,7576248.61857
China,Commodity,Manure (biogas treatment),0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Manure (conventional treatment),0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Meat animals nec,2.0971694690000002,1.29e-15,0.0,0.0,0.0,0.0
China,Commodity,Meat products nec,1110.996659867365,4858.758899953,355849.700570456,1.144405065,5.258456868000001,367.58498312759997
China,Commodity,Medical; precision and optical instruments; watches and clocks (33),310454.394056298,1158246.288165626,1736338.0630800002,49670.538221,4967.67052775,352557.925804
China,Commodity,Membership organisation services n.e.c. (91),23.6778663040186,32.097227264000004,74264.081831,0.827861269,0.220966206,3.292379422
China,Commodity,Motor Gasoline,39731.760861901996,4155200.21366973,52899219.516,43738.69144,21830.3167616,17678.23832531
China,Commodity,Motor vehicles; trailers and semi-trailers (34),2218.8780668970003,14979.158007214,227723.96666799998,762.0560915799999,340.74737783899997,6205.57518033
China,Commodity,N-fertiliser,4966.086658243,52870.82762761912,27279.66152314,0.0,0.0,2.626604262
